episode,episode_reward,goal_reached,reason,max_steps
701,-11315.026576079335,0,max step reached,300
702,-11486.143347697198,0,max step reached,300
703,-722.332431972113,1,goal reached,71
704,-11523.239712815415,0,max step reached,300
705,-11722.47125722858,0,max step reached,300
706,-11316.871337018374,0,max step reached,300
707,-11522.31883594512,0,max step reached,300
708,-11724.840682155338,0,max step reached,300
709,-11770.309164928738,0,max step reached,300
710,-11227.596250262368,0,max step reached,300
711,-11315.026576079335,0,max step reached,300
712,-11486.143347697198,0,max step reached,300
713,-722.332431972113,1,goal reached,71
714,-11523.239712815415,0,max step reached,300
715,-11722.47125722858,0,max step reached,300
716,-11316.871337018374,0,max step reached,300
717,-11522.31883594512,0,max step reached,300
718,-11724.840682155338,0,max step reached,300
719,-11770.309164928738,0,max step reached,300
720,-11227.596250262368,0,max step reached,300
721,-11315.026576079335,0,max step reached,300
722,-11486.143347697198,0,max step reached,300
723,-722.332431972113,1,goal reached,71
724,-11523.239712815415,0,max step reached,300
725,-11722.47125722858,0,max step reached,300
726,-11316.871337018374,0,max step reached,300
727,-11522.31883594512,0,max step reached,300
728,-11724.840682155338,0,max step reached,300
729,-11770.309164928738,0,max step reached,300
730,-11227.596250262368,0,max step reached,300
731,-11315.026576079335,0,max step reached,300
732,-11486.143347697198,0,max step reached,300
733,-722.332431972113,1,goal reached,71
734,-11523.239712815415,0,max step reached,300
735,-11722.47125722858,0,max step reached,300
736,-11316.871337018374,0,max step reached,300
737,-11522.31883594512,0,max step reached,300
738,-11724.840682155338,0,max step reached,300
739,-11770.309164928738,0,max step reached,300
740,-11227.596250262368,0,max step reached,300
741,-11315.026576079335,0,max step reached,300
742,-11486.143347697198,0,max step reached,300
743,-722.332431972113,1,goal reached,71
744,-11523.239712815415,0,max step reached,300
745,-11722.47125722858,0,max step reached,300
746,-11316.871337018374,0,max step reached,300
747,-11522.31883594512,0,max step reached,300
748,-11724.840682155338,0,max step reached,300
749,-11770.309164928738,0,max step reached,300
750,-11227.596250262368,0,max step reached,300
751,-11315.026576079335,0,max step reached,300
752,-11486.143347697198,0,max step reached,300
753,-722.332431972113,1,goal reached,71
754,-11523.239712815415,0,max step reached,300
755,-11722.47125722858,0,max step reached,300
756,-11316.871337018374,0,max step reached,300
757,-11522.31883594512,0,max step reached,300
758,-11724.840682155338,0,max step reached,300
759,-11770.309164928738,0,max step reached,300
760,-11227.596250262368,0,max step reached,300
761,-11315.026576079335,0,max step reached,300
762,-11486.143347697198,0,max step reached,300
763,-722.332431972113,1,goal reached,71
764,-11523.239712815415,0,max step reached,300
765,-11722.47125722858,0,max step reached,300
766,-11316.871337018374,0,max step reached,300
767,-11522.31883594512,0,max step reached,300
768,-11724.840682155338,0,max step reached,300
769,-11770.309164928738,0,max step reached,300
770,-11227.596250262368,0,max step reached,300
771,-11315.026576079335,0,max step reached,300
772,-11486.143347697198,0,max step reached,300
773,-722.332431972113,1,goal reached,71
774,-11523.239712815415,0,max step reached,300
775,-11722.47125722858,0,max step reached,300
776,-11316.871337018374,0,max step reached,300
777,-11522.31883594512,0,max step reached,300
778,-11724.840682155338,0,max step reached,300
779,-11770.309164928738,0,max step reached,300
780,-11227.596250262368,0,max step reached,300
781,-11315.026576079335,0,max step reached,300
782,-11486.143347697198,0,max step reached,300
783,-722.332431972113,1,goal reached,71
784,-11523.239712815415,0,max step reached,300
785,-11722.47125722858,0,max step reached,300
786,-11316.871337018374,0,max step reached,300
787,-11522.31883594512,0,max step reached,300
788,-11724.840682155338,0,max step reached,300
789,-11770.309164928738,0,max step reached,300
790,-11227.596250262368,0,max step reached,300
791,-11315.026576079335,0,max step reached,300
792,-11486.143347697198,0,max step reached,300
793,-722.332431972113,1,goal reached,71
794,-11523.239712815415,0,max step reached,300
795,-11722.47125722858,0,max step reached,300
796,-11316.871337018374,0,max step reached,300
797,-11522.31883594512,0,max step reached,300
798,-11724.840682155338,0,max step reached,300
799,-11770.309164928738,0,max step reached,300
800,-11227.596250262368,0,max step reached,300
801,-11315.026576079335,0,max step reached,300
802,-11486.143347697198,0,max step reached,300
803,-722.332431972113,1,goal reached,71
804,-11523.239712815415,0,max step reached,300
805,-11722.47125722858,0,max step reached,300
806,-11316.871337018374,0,max step reached,300
807,-11522.31883594512,0,max step reached,300
808,-11724.840682155338,0,max step reached,300
809,-11770.309164928738,0,max step reached,300
810,-11227.596250262368,0,max step reached,300
811,-11315.026576079335,0,max step reached,300
812,-11486.143347697198,0,max step reached,300
813,-722.332431972113,1,goal reached,71
814,-11523.239712815415,0,max step reached,300
815,-11722.47125722858,0,max step reached,300
816,-11316.871337018374,0,max step reached,300
817,-11522.31883594512,0,max step reached,300
818,-11724.840682155338,0,max step reached,300
819,-11770.309164928738,0,max step reached,300
820,-11227.596250262368,0,max step reached,300
821,-11315.026576079335,0,max step reached,300
822,-11486.143347697198,0,max step reached,300
823,-722.332431972113,1,goal reached,71
824,-11523.239712815415,0,max step reached,300
825,-11722.47125722858,0,max step reached,300
826,-11316.871337018374,0,max step reached,300
827,-11522.31883594512,0,max step reached,300
828,-11724.840682155338,0,max step reached,300
829,-11770.309164928738,0,max step reached,300
830,-11227.596250262368,0,max step reached,300
831,-11315.026576079335,0,max step reached,300
832,-11486.143347697198,0,max step reached,300
833,-722.332431972113,1,goal reached,71
834,-11523.239712815415,0,max step reached,300
835,-11722.47125722858,0,max step reached,300
836,-11316.871337018374,0,max step reached,300
837,-11522.31883594512,0,max step reached,300
838,-11724.840682155338,0,max step reached,300
839,-11770.309164928738,0,max step reached,300
840,-11227.596250262368,0,max step reached,300
841,-11315.026576079335,0,max step reached,300
842,-11486.143347697198,0,max step reached,300
843,-722.332431972113,1,goal reached,71
844,-11523.239712815415,0,max step reached,300
845,-11722.47125722858,0,max step reached,300
846,-11316.871337018374,0,max step reached,300
847,-11522.31883594512,0,max step reached,300
848,-11724.840682155338,0,max step reached,300
849,-11770.309164928738,0,max step reached,300
850,-11227.596250262368,0,max step reached,300
851,-11315.026576079335,0,max step reached,300
852,-11486.143347697198,0,max step reached,300
853,-722.332431972113,1,goal reached,71
854,-11523.239712815415,0,max step reached,300
855,-11722.47125722858,0,max step reached,300
856,-11316.871337018374,0,max step reached,300
857,-11522.31883594512,0,max step reached,300
858,-11724.840682155338,0,max step reached,300
859,-11770.309164928738,0,max step reached,300
860,-11227.596250262368,0,max step reached,300
861,-11315.026576079335,0,max step reached,300
862,-11486.143347697198,0,max step reached,300
863,-722.332431972113,1,goal reached,71
864,-11523.239712815415,0,max step reached,300
865,-11722.47125722858,0,max step reached,300
866,-11316.871337018374,0,max step reached,300
867,-11522.31883594512,0,max step reached,300
868,-11724.840682155338,0,max step reached,300
869,-11770.309164928738,0,max step reached,300
870,-11227.596250262368,0,max step reached,300
871,-11315.026576079335,0,max step reached,300
872,-11486.143347697198,0,max step reached,300
873,-722.332431972113,1,goal reached,71
874,-11523.239712815415,0,max step reached,300
875,-11722.47125722858,0,max step reached,300
876,-11316.871337018374,0,max step reached,300
877,-11522.31883594512,0,max step reached,300
878,-11724.840682155338,0,max step reached,300
879,-11770.309164928738,0,max step reached,300
880,-11227.596250262368,0,max step reached,300
881,-11315.026576079335,0,max step reached,300
882,-11486.143347697198,0,max step reached,300
883,-722.332431972113,1,goal reached,71
884,-11523.239712815415,0,max step reached,300
885,-11722.47125722858,0,max step reached,300
886,-11316.871337018374,0,max step reached,300
887,-11522.31883594512,0,max step reached,300
888,-11724.840682155338,0,max step reached,300
889,-11770.309164928738,0,max step reached,300
890,-11227.596250262368,0,max step reached,300
891,-11315.026576079335,0,max step reached,300
892,-11486.143347697198,0,max step reached,300
893,-722.332431972113,1,goal reached,71
894,-11523.239712815415,0,max step reached,300
895,-11722.47125722858,0,max step reached,300
896,-11316.871337018374,0,max step reached,300
897,-11522.31883594512,0,max step reached,300
898,-11724.840682155338,0,max step reached,300
899,-11770.309164928738,0,max step reached,300
900,-11227.596250262368,0,max step reached,300
901,-11315.026576079335,0,max step reached,300
902,-11486.143347697198,0,max step reached,300
903,-722.332431972113,1,goal reached,71
904,-11523.239712815415,0,max step reached,300
905,-11722.47125722858,0,max step reached,300
906,-11316.871337018374,0,max step reached,300
907,-11522.31883594512,0,max step reached,300
908,-11724.840682155338,0,max step reached,300
909,-11770.309164928738,0,max step reached,300
910,-11227.596250262368,0,max step reached,300
911,-11315.026576079335,0,max step reached,300
912,-11486.143347697198,0,max step reached,300
913,-722.332431972113,1,goal reached,71
914,-11523.239712815415,0,max step reached,300
915,-11722.47125722858,0,max step reached,300
916,-11316.871337018374,0,max step reached,300
917,-11522.31883594512,0,max step reached,300
918,-11724.840682155338,0,max step reached,300
919,-11770.309164928738,0,max step reached,300
920,-11227.596250262368,0,max step reached,300
921,-11315.026576079335,0,max step reached,300
922,-11486.143347697198,0,max step reached,300
923,-722.332431972113,1,goal reached,71
924,-11523.239712815415,0,max step reached,300
925,-11722.47125722858,0,max step reached,300
926,-11316.871337018374,0,max step reached,300
927,-11522.31883594512,0,max step reached,300
928,-11724.840682155338,0,max step reached,300
929,-11770.309164928738,0,max step reached,300
930,-11227.596250262368,0,max step reached,300
931,-11315.026576079335,0,max step reached,300
932,-11486.143347697198,0,max step reached,300
933,-722.332431972113,1,goal reached,71
934,-11523.239712815415,0,max step reached,300
935,-11722.47125722858,0,max step reached,300
936,-11316.871337018374,0,max step reached,300
937,-11522.31883594512,0,max step reached,300
938,-11724.840682155338,0,max step reached,300
939,-11770.309164928738,0,max step reached,300
940,-11227.596250262368,0,max step reached,300
941,-11315.026576079335,0,max step reached,300
942,-11486.143347697198,0,max step reached,300
943,-722.332431972113,1,goal reached,71
944,-11523.239712815415,0,max step reached,300
945,-11722.47125722858,0,max step reached,300
946,-11316.871337018374,0,max step reached,300
947,-11522.31883594512,0,max step reached,300
948,-11724.840682155338,0,max step reached,300
949,-11770.309164928738,0,max step reached,300
950,-11227.596250262368,0,max step reached,300
951,-11315.026576079335,0,max step reached,300
952,-11486.143347697198,0,max step reached,300
953,-722.332431972113,1,goal reached,71
954,-11523.239712815415,0,max step reached,300
955,-11722.47125722858,0,max step reached,300
956,-11316.871337018374,0,max step reached,300
957,-11522.31883594512,0,max step reached,300
958,-11724.840682155338,0,max step reached,300
959,-11770.309164928738,0,max step reached,300
960,-11227.596250262368,0,max step reached,300
961,-11315.026576079335,0,max step reached,300
962,-11486.143347697198,0,max step reached,300
963,-722.332431972113,1,goal reached,71
964,-11523.239712815415,0,max step reached,300
965,-11722.47125722858,0,max step reached,300
966,-11316.871337018374,0,max step reached,300
967,-11522.31883594512,0,max step reached,300
968,-11724.840682155338,0,max step reached,300
969,-11770.309164928738,0,max step reached,300
970,-11227.596250262368,0,max step reached,300
971,-11315.026576079335,0,max step reached,300
972,-11486.143347697198,0,max step reached,300
973,-722.332431972113,1,goal reached,71
974,-11523.239712815415,0,max step reached,300
975,-11722.47125722858,0,max step reached,300
976,-11316.871337018374,0,max step reached,300
977,-11522.31883594512,0,max step reached,300
978,-11724.840682155338,0,max step reached,300
979,-11770.309164928738,0,max step reached,300
980,-11227.596250262368,0,max step reached,300
981,-11315.026576079335,0,max step reached,300
982,-11486.143347697198,0,max step reached,300
983,-722.332431972113,1,goal reached,71
984,-11523.239712815415,0,max step reached,300
985,-11722.47125722858,0,max step reached,300
986,-11316.871337018374,0,max step reached,300
987,-11522.31883594512,0,max step reached,300
988,-11724.840682155338,0,max step reached,300
989,-11770.309164928738,0,max step reached,300
990,-11227.596250262368,0,max step reached,300
991,-11315.026576079335,0,max step reached,300
992,-11486.143347697198,0,max step reached,300
993,-722.332431972113,1,goal reached,71
994,-11523.239712815415,0,max step reached,300
995,-11722.47125722858,0,max step reached,300
996,-11316.871337018374,0,max step reached,300
997,-11522.31883594512,0,max step reached,300
998,-11724.840682155338,0,max step reached,300
999,-11770.309164928738,0,max step reached,300
1000,-11227.596250262368,0,max step reached,300
